"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-02",,"44","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-03",,"42","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-04",,"38","31"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-05",,"47","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-06",,"42","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-07",,"49","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-08",,"48","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-09",,"44","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-10",,"50","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-11",,"42","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-12",,"49","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-13",,"46","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-14",,"43","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-15",,"42","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-16",,"45","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-17",,"47","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-18",,"49","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-19",,"52","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-20",,"51","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-21",,"51","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-22",,"58","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-23",,"53","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-24",,"52","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-25",,"55","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-26",,"52","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-27",,"48","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-28",,"56","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-02-29",,"50","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-01",,"51","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-02",,"47","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-03",,"44","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-04",,"48","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-05",,"47","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-06",,"53","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-07",,"50","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-08",,"55","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-09",,"52","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-10",,"52","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-11",,"50","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-12",,"50","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-13",,"51","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-14",,"46","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-15",,"50","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-16",,"47","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-17",,"47","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-18",,"50","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-19",,"47","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-20",,"47","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-21",,"50","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-22",,"52","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-23",,"50","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-24",,"51","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-25",,"46","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-26",,"49","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-27",,"45","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-28",,"42","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-29",,"44","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-30",,"47","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-03-31",,"47","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-01",,"45","32"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-02",,"51","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-03",,"53","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-04",,"45","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-05",,"47","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-06",,"47","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-07",,"48","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-08",,"46","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-09",,"51","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-10",,"54","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-11",,"55","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-12",,"65","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-13",,"57","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-14",,"53","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-15",,"50","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-16",,"49","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-17",,"56","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-18",,"47","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-19",,"49","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-20",,"47","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-21",,"50","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-22",,"58","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-23",,"51","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-24",,"54","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-25",,"55","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-26",,"58","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-27",,"56","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-28",,"60","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-29",,"54","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-04-30",,"53","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-01",,"52","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-02",,"57","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-03",,"56","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-04",,"59","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-05",,"63","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-06",,"59","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-07",,"58","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-08",,"55","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-09",,"60","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-10",,"55","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-11",,"57","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-12",,"58","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-13",,"51","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-14",,"61","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-15",,"60","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-16",,"71","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-17",,"84","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-18",,"74","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-19",,"62","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-20",,"62","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-21",,"63","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-22",,"60","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-23",,"63","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-24",,"71","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-25",,"75","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-26",,"69","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-27",,"66","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-28",,"68","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-29",,"60","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-30",,"62","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-05-31",,"68","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-01",,"61","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-02",,"58","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-03",,"55","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-04",,"55","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-05",,"53","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-06",,"60","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-07",,"64","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-08",,"56","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-09",,"53","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-10",,"57","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-11",,"56","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-12",,"64","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-13",,"63","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-14",,"63","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-15",,"67","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-16",,"73","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-17",,"61","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-18",,"64","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-19",,"66","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-20",,"67","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-21",,"69","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-22",,"68","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-23",,"71","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-24",,"70","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-25",,"71","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-26",,"61","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-27",,"70","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-28",,"78","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-29",,"82","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-06-30",,"80","65"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-01",,"76","63"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-02",,"77","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-03",,"75","63"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-04",,"70","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-05",,"67","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-06",,"69","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-07",,"72","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-08",,"77","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-09",,"75","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-10",,"68","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-11",,"72","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-12",,"78","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-13",,"76","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-14",,"76","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-15",,"73","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-16",,"76","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-17",,"71","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-18",,"70","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-19",,"72","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-20",,"80","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-21",,"74","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-22",,"69","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-23",,"66","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-24",,"72","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-25",,"75","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-26",,"74","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-27",,"73","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-28",,"74","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-29",,"63","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-30",,"64","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-07-31",,"61","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-01",,"64","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-02",,"68","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-03",,"70","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-04",,"73","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-05",,"76","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-06",,"82","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-07",,"79","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-08",,"71","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-09",,"66","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-10",,"67","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-11",,"73","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-12",,"72","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-13",,"75","62"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-14",,"81","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-15",,"80","64"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-16",,"78","61"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-17",,"83","62"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-18",,"72","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-19",,"65","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-20",,"62","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-21",,"69","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-22",,"69","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-23",,"75","60"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-24",,"66","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-25",,"67","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-26",,"64","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-27",,"68","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-28",,"61","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-29",,"71","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-30",,"64","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-08-31",,"64","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-01",,"64","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-02",,"66","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-03",,"64","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-04",,"68","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-05",,"68","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-06",,"67","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-07",,"69","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-08",,"68","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-09",,"66","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-10",,"67","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-11",,"70","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-12",,"67","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-13",,"69","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-14",,"67","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-15",,"72","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-16",,"71","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-17",,"72","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-18",,"60","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-19",,"62","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-20",,"58","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-21",,"65","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-22",,"61","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-23",,"59","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-24",,"59","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2008-09-25",,"55","54"
